,Rank,CONTROL,LOCALE,LOCALE2,MENONLY,WOMENONLY,ADM_RATE,ADM_RATE_ALL,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,NPT4_PUB,NPT4_PRIV,NPT4_PROG,NPT4_OTHER,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_4_POOLED,PCTFLOAN,UG25ABV,WDRAW_ORIG_YR2_RT,DEP_COMP_ORIG_YR6_RT,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,DEBT_MDN,GRAD_DEBT_MDN,WDRAW_DEBT_MDN,LO_INC_DEBT_MDN,MD_INC_DEBT_MDN,HI_INC_DEBT_MDN,DEP_DEBT_MDN,IND_DEBT_MDN,PELL_DEBT_MDN,NOPELL_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,FIRSTGEN_DEBT_MDN,NOTFIRSTGEN_DEBT_MDN,DEBT_N,GRAD_DEBT_N,WDRAW_DEBT_N,LO_INC_DEBT_N,MD_INC_DEBT_N,HI_INC_DEBT_N,DEP_DEBT_N,IND_DEBT_N,PELL_DEBT_N,NOPELL_DEBT_N,FEMALE_DEBT_N,MALE_DEBT_N,FIRSTGEN_DEBT_N,NOTFIRSTGEN_DEBT_N,GRAD_DEBT_MDN10YR,CUML_DEBT_N,CUML_DEBT_P90,CUML_DEBT_P75,CUML_DEBT_P25,CUML_DEBT_P10,LOAN_EVER,PELL_EVER,AGE_ENTRY,AGE_ENTRY_SQ,AGEGE24,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,MD_FAMINC,FAMINC_IND,LNFAMINC,LNFAMINC_IND,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_HISPANIC,PCT_BA,PCT_GRAD_PROF,PCT_BORN_US,MEDIAN_HH_INC,POVERTY_RATE,UNEMP_RATE,FSEND_COUNT,MN_EARN_WNE_P10,MD_EARN_WNE_P10,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,MN_EARN_WNE_MALE0_P10,MN_EARN_WNE_MALE1_P10,MN_EARN_WNE_P6,MD_EARN_WNE_P6,MN_EARN_WNE_INDEP0_P6,MN_EARN_WNE_INDEP1_P6,MN_EARN_WNE_MALE0_P6,MN_EARN_WNE_MALE1_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MD_EARN_WNE_P8,MN_EARN_WNE_P9,ICLEVEL,SCHTYPE,CIPTFBS1,UNITID_y,OPEID6_y,Undergraduate Population,Student Population,Net Price,Average Grant Aid,Total Annual Cost,Alumni Salary,Acceptance Rate,SAT Lower,SAT Upper,ACT Lower,ACT Upper,10%_cut,5%_cut,20%_cut,50%_cut
336,341,1,21.0,0.0,0.0,0.0,0.6289,0.6289,575.0,570.0,0.0,24.0,24.0,23.0,0.0,1149.0,1149.0,0.0,0.0255,0.0,0.0135,0.0915,0.0,0.0383,0.0,0.0,0.0,0.0,0.0323,0.0,0.0143,0.0,0.054000000000000006,0.0,0.0818,0.0128,0.0,0.003,0.0,0.0,0.0,0.009000000000000001,0.0,0.1148,0.0,0.048,0.0465,0.0,0.0,0.0,0.0,0.075,0.0833,0.2266,0.03,5262.0,0.0,0.6186,0.0538,0.1786,0.0817,0.0057,0.0006,0.0032,0.0205,0.0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20216.0,0.0,0.0,0.0,27907.0,0.0,14374.0,23715.0,0.0,10021.0,11956.0,10507.0,1.0,0.7359,0.7381,0.5041,0.1196,0.098755186722,0.677565849228,0.1150568182,0.1231060606,0.1321022727,0.3489583333,18750,23079,10010,20000,18250,17534,18267,20415,20500,15000,19284,17501,18843,17750,2673,1667,1006,726,629,1318,2286,387,1267,1406,1505,1168,1875,798,239.520976537624,2600,30750,27000,9012.5,5250,0.9398674242,0.4441287879,21.268939394,0.0,0.10000000149011,0.5596590909,0.0189393939,0.8560606061,0,0.3128865979,86221.564867,68011,21103.490132,0.0,0.0,80.5800018310547,7.48999977111816,5.80000019073486,10.5100002288818,20.1200008392334,11.1400003433227,81.6999969482422,88597.61,4.69000005722045,3.03999996185302,0.0,56300,53200,56300,56400,54000,59500,43100,41700,43100,43200,42900,43400,44000,49700,47900,48800,1,1.0,0.0,186201.0,9344.0,6120,6466,21316.0,11907.0,39973,95200.0,57.0,1050.0,1230.0,21.0,26.0,5,10,2,1
337,478,2,21.0,0.0,0.0,0.0,0.6967,0.6967,550.0,545.0,495.0,23.0,23.0,21.0,0.0,1101.0,1101.0,0.0,0.0071,0.0,0.003,0.0871,0.0,0.0233,0.0,0.1216,0.0,0.0,0.001,0.0,0.0,0.0193,0.0314,0.0,0.0344,0.0091,0.0,0.0122,0.0,0.003,0.003,0.0111,0.0,0.0811,0.0385,0.0,0.0304,0.0,0.0,0.0,0.0,0.1145,0.0304,0.3293,0.0091,3830.0,0.0,0.5794,0.13,0.1619,0.0486,0.0018,0.0,0.036000000000000004,0.03,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28387.0,0.0,0.0,57672.0,0.0,42860.0,42860.0,0.0,21510.0,12413.0,11079.0,0.4351,0.6474,0.6353,0.6673,0.0772,0.088367899008,0.66281512605,0.1298342541,0.1281767956,0.1629834254,0.3071823204,20500,26000,9075,24620,19500,20000,20500,22556,24000,19000,21500,19568,21500,19500,2386,1571,815,609,626,1151,2113,273,1104,1282,1451,935,1662,724,269.83601499104,2244,33500,27750,10500,5500,0.9502762431,0.453038674,20.581767956,0.0,0.09000000357627,0.5977900552,0.0138121547,0.9022099448,0,0.294011976,83065.344751,65207.5,24046.225989,0.0,0.0,80.3000030517578,10.3199996948242,4.92000007629394,6.46999979019165,19.8899993896484,12.119999885559,86.8000030517578,85423.56,4.44999980926513,3.09999990463256,0.0,54100,50600,54300,52400,49700,60600,42200,41200,41500,45800,41000,43700,43000,47000,44300,49300,1,2.0,0.0,186283.0,2628.0,4371,5073,29086.0,25766.0,59700,99000.0,67.0,990.0,1190.0,19.0,26.0,7,14,3,1
338,123,1,13.0,0.0,0.0,0.0,0.6011,0.6232,635.0,665.0,600.0,28.0,29.0,29.0,0.0,1303.0,1257.0,0.0164,0.0107,0.0048,0.0051,0.0619,0.0,0.0866,0.0,0.0,0.1019,0.0,0.0106,0.0,0.0,0.0178,0.0,0.0,0.0801,0.0253,0.0,0.0103,0.0375,0.0043,0.0,0.0156,0.0,0.057,0.0307,0.0107,0.0907,0.0,0.0,0.0,0.0,0.0244,0.1108,0.1759,0.0109,35656.0,0.0,0.3763,0.0694,0.1315,0.2759,0.0004,0.0023,0.0366,0.0901,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20623.0,0.0,0.0,0.0,29877.0,0.0,14974.0,31282.0,0.0,14088.0,16304.0,11843.0,0.5485,0.8024,0.8016,0.5033,0.0762,0.086637752995,0.738966280432,0.1648888889,0.1436111111,0.1148333333,0.2185,18750,22032,11000,19000,19250,17750,18500,21378,20000,16135,19000,18500,18750,18750,23650,15172,8478,7706,7064,8880,19756,3894,13972,9678,12724,10926,15714,7936,228.6548877801,21256,32000,27000,10044,5490,0.8429444444,0.599,21.835944444,0.0,0.12999999523162,0.5539444444,0.0372222222,0.8306111111,0.0042777778,0.345829486,66613.051722,43359.5,25094.835684,0.0,0.0,71.7900009155273,13.329999923706,7.51000022888183,11.619999885559,19.579999923706,11.7399997711181,79.6699981689453,82669.68,6.01999998092651,3.52999997138977,0.0,68100,57900,64000,84800,61800,75300,48200,44300,46900,54700,45900,50600,52800,58000,51500,58700,1,1.0,0.0,186380.0,2629.0,40523,49577,20379.0,13896.0,47518,111000.0,58.0,1190.0,1400.0,0.0,0.0,1,3,0,0
339,249,2,21.0,0.0,0.0,0.0,0.7036,0.7036,615.0,615.0,0.0,26.0,26.0,25.0,0.0,1236.0,1236.0,0.0,0.004,0.0,0.0024,0.0802,0.0,0.0056,0.0,0.0532,0.0,0.0,0.0024,0.0,0.0,0.0207,0.1096,0.0,0.1414,0.0119,0.0,0.0,0.0199,0.0048,0.0135,0.0127,0.0,0.0349,0.0254,0.0151,0.1048,0.0,0.0,0.0,0.0,0.0183,0.0969,0.2073,0.0151,5919.0,0.0,0.4921,0.0796,0.1728,0.1,0.002,0.001,0.0409,0.0411,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28903.0,0.0,0.0,54967.0,0.0,42170.0,42170.0,0.0,23455.0,10843.0,9807.0,0.9353,0.7020000000000001,0.6896,0.5105,0.0568,0.085648148148,0.594153052451,0.1242578456,0.1242578456,0.1251060221,0.3354537744,19500,24500,6875,18750,20000,19500,19500,21125,20500,18750,20500,17000,19500,19268,2792,1926,866,720,742,1330,2498,294,1356,1436,1609,1183,1787,1005,254.268552587711,2682,35500,27000,9250,5500,0.8723494487,0.4868532655,20.447413062,0.0,0.11999999731779,0.5415606446,0.0139949109,0.8982188295,0,0.2789620019,86867.639949,63427.5,19372.241667,0.0,0.0,72.5500030517578,13.9899997711181,5.80999994277954,12.0900001525878,18.6299991607666,10.9799995422363,80.3899993896484,79591.86,6.76999998092651,3.57999992370605,0.0,63700,57200,60500,81600,59200,69700,48200,44800,45300,66200,48500,47700,51900,58300,54100,56600,1,2.0,0.0,186584.0,2632.0,6260,9801,27563.0,24710.0,57090,103800.0,73.0,1140.0,1280.0,24.0,28.0,3,7,1,0
340,152,2,21.0,0.0,0.0,0.0,0.4142,0.4142,675.0,730.0,0.0,32.0,33.0,31.0,0.0,1412.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263,0.0,0.0,0.6183,0.0406,0.0,0.0,0.0,0.0015,0.0073,0.0,0.0334,0.0464,0.0,0.0,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,0.09,0.0,3420.0,0.0,0.6433,0.0219,0.1137,0.1459,0.0009,0.0,0.0,0.0351,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37598.0,0.0,0.0,66642.0,0.0,52202.0,52202.0,0.0,25617.0,11323.0,13258.0,1.0,0.8746,0.8534,0.6081,0.0051,0.033771106942,0,0.0743639922,0.1223091977,0.1320939335,0.5450097847,24000,26247,12000,23000,26000,24000,23869,30200,25750,23250,23456,24250,25500,23250,1207,941,266,195,277,735,1180,27,442,765,359,848,600,607,272.399457133455,1072,33875,30250,16234.5,5500,0.9589041096,0.2641878669,19.316046967,0.0,0.02999999932944,0.2847358121,0,0,0,0.1549439348,133007.17515,117032,0,0.0,0.0,78.0699996948242,8.48999977111816,6.55999994277954,11.1999998092651,20.1800003051757,12.1899995803833,80.3899993896484,83951.71,5.67999982833862,3.14000010490417,0.0,91900,89200,0,0,87100,93100,67900,68600,0,0,66500,68400,70600,76400,76100,86000,1,2.0,0.0,186867.0,2639.0,3144,6916,36620.0,25762.0,67204,139900.0,44.0,1320.0,1470.0,29.0,33.0,2,4,1,0
341,443,1,22.0,0.0,0.0,0.0,0.8437,0.8437,550.0,545.0,520.0,22.0,21.0,21.0,0.0,1096.0,1096.0,0.0,0.0251,0.0,0.0,0.0379,0.0,0.0349,0.0,0.0103,0.0,0.0,0.0039,0.0,0.0,0.0212,0.0354,0.0,0.1038,0.0152,0.0,0.0054,0.0,0.003,0.0,0.0148,0.0,0.0949,0.0,0.0369,0.121,0.0,0.0,0.0,0.0,0.0305,0.1869,0.2066,0.0123,8569.0,0.0,0.6716,0.0838,0.1362,0.0605,0.0021,0.0018,0.0207,0.0055,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20399.0,0.0,0.0,0.0,28331.0,0.0,13739.0,20866.0,0.0,8880.0,7304.0,9478.0,0.5135,0.7442,0.7364,0.662,0.1271,0.081171950048,0.691558441558,0.1316489362,0.1473404255,0.1478723404,0.2436170213,18500,21250,9500,18500,18750,18123,18030,19000,19500,16250,18750,17500,18500,17750,4590,3133,1457,1382,1252,1956,3797,793,2493,2097,2857,1733,3575,1015,220.539050713831,4331,31000,26298,9500,5000,0.9007978723,0.5531914894,21.888829787,0.0,0.18000000715255,0.6130319149,0.0361702128,0.8183510638,0.0058510638,0.4040081324,69864.83883,52591,20345.407028,0.0,0.0,82.25,9.6899995803833,3.06999993324279,7.30000019073486,15.6499996185302,7.44000005722046,89.7900009155273,73199.66,5.32999992370605,3.60999989509582,0.0,50700,47500,51200,49100,45600,57600,37300,35600,37200,37800,36100,38800,42600,42400,40000,46800,1,1.0,0.0,186876.0,9345.0,9105,9216,20364.0,12270.0,37234,85800.0,82.0,1010.0,1200.0,19.0,25.0,6,13,3,1
342,149,1,21.0,0.0,0.0,0.0,0.498,0.498,625.0,630.0,600.0,28.0,28.0,28.0,0.0,1265.0,1265.0,0.0,0.0,0.0,0.0062,0.0604,0.0,0.0197,0.0,0.1571,0.0604,0.0,0.0025,0.0,0.0,0.0407,0.0,0.0,0.0604,0.0314,0.0,0.008,0.0,0.0068,0.0,0.0308,0.0,0.069,0.0277,0.0,0.0641,0.0,0.0,0.0,0.0,0.0555,0.077,0.2002,0.0222,6886.0,0.0,0.6428,0.0601,0.1333,0.1184,0.001,0.0025,0.0052,0.0039,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27026.0,0.0,0.0,0.0,34074.0,0.0,16551.0,28266.0,0.0,13134.0,12145.0,10414.0,0.4394,0.8577,0.8617,0.5235,0.0303,0.038493723849,0.809768637532,0.0925011226,0.1194431971,0.1463852717,0.5011225864,20500,23736,10125,18751,21500,21139,20500,23000,21368,20500,21500,19500,20739,20500,2552,1958,594,335,542,1675,2457,95,828,1724,1499,1053,1429,1123,246.339525070282,2422,30258,27000,12500,5500,0.9012123934,0.3013022003,19.843735968,0.0,0.03999999910593,0.5770094297,0.0053884149,0.9690166143,0,0.2052256532,113503.89178,106390,22533.463768,0.0,0.0,80.4000015258789,9.14999961853027,4.88000011444091,8.97000026702881,19.7399997711181,11.3000001907348,84.8899993896484,86752.57,4.57999992370605,3.15000009536743,0.0,64900,58500,65400,55400,58200,73800,49000,49200,49400,40800,47500,51100,50600,57000,53900,58600,1,1.0,0.0,187134.0,2642.0,7212,7552,26670.0,9936.0,45897,101800.0,48.0,1170.0,1330.0,0.0,0.0,2,4,1,0
343,406,1,33.0,0.0,0.0,0.0,0.2316,0.2316,640.0,665.0,0.0,26.0,26.0,26.0,0.0,1264.0,1264.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0847,0.0,0.0,0.6237,0.0102,0.0,0.0,0.0,0.0102,0.0102,0.0,0.078,0.0508,0.0,0.0,0.0,0.0,0.0,0.1153,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.0,0.0,0.5229,0.0158,0.3188,0.0338,0.0435,0.0008,0.036000000000000004,0.0158,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14236.0,0.0,0.0,0.0,21244.0,0.0,7770.0,22268.0,0.0,6416.0,9703.0,8435.0,0.6147,0.5552,0.515,0.4718,0.1652,0.167259786477,0.403755868545,0.1648351648,0.1318681319,0.1582417582,0.156043956,12325,19356,8162,12500,11500,12750,11333,19400,14249,11000,15000,12000,12750,11500,534,242,292,186,169,179,425,109,328,206,143,391,341,193,200.88253485256,516,31346,23504.5,5500,2750,0.7296703297,0.6461538462,21.173626374,0.0,0.15999999642372,0.2549450549,0.0241758242,0.8593406593,0,0.2629107981,57116.421978,39182,11854.953125,0.0,0.0,70.7300033569336,2.38000011444091,1.87000000476837,36.3899993896484,14.5600004196167,10.0200004577636,91.0899963378906,52104.89,13.4399995803833,4.05000019073486,0.0,58500,50000,57100,63100,51700,60700,49000,43500,45500,60000,39000,52000,49700,59900,52500,56300,1,1.0,0.0,187967.0,2654.0,1707,2009,13694.0,6883.0,35153,120400.0,22.0,1190.0,1390.0,23.0,29.0,6,12,3,1
344,567,1,11.0,0.0,0.0,0.0,0.6961,0.6961,580.0,570.0,0.0,22.0,22.0,22.0,0.0,1120.0,1120.0,0.0,0.0036,0.013000000000000001,0.0101,0.019,0.0,0.0118,0.0,0.07,0.0671,0.0,0.0188,0.0168,0.0,0.0572,0.0505,0.0,0.08199999999999999,0.0113,0.0,0.0168,0.0,0.0091,0.0,0.0171,0.0,0.1053,0.0332,0.0,0.0738,0.0,0.0,0.0,0.0,0.043,0.107,0.1517,0.0118,17321.0,0.0,0.3196,0.0241,0.4879,0.0399,0.0555,0.0023,0.0343,0.0236,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14329.0,0.0,0.0,0.0,19235.0,0.0,7633.0,22586.0,0.0,6322.0,15882.0,9057.0,0.7043,0.4981,0.4925,0.4816,0.2411,0.291348088531,0.341153193895,0.1921204574,0.1442318578,0.0766444017,0.0747198007,13484,18750,10000,15000,12911,12000,11406,18750,15107,10306,13690,13084,13718,13000,10747,5018,5729,5230,3175,2342,6761,3986,8055,2692,6307,4440,7918,2829,194.593280041615,10264,36820,25000,5500,2750,0.523151817,0.8085588135,23.685271142,0.0,0.33000001311302,0.5832672931,0.0861541945,0.6694214876,0.004415261,0.4103443894,39491.334767,27972,19053.680137,0.0,0.0,60.0299987792968,2.19000005722045,1.39999997615814,35.6100006103515,14.1300001144409,9.77999973297119,92.5100021362304,49538.77,15.7700004577636,4.98999977111816,0.0,43900,36400,42400,45700,39400,50800,32600,28100,30300,35700,30000,36200,35700,39000,33200,39800,1,1.0,0.0,187985.0,2663.0,23124,26221,14315.0,6847.0,36736,94000.0,67.0,930.0,1170.0,19.0,25.0,8,17,4,1
345,646,1,22.0,0.0,0.0,0.0,0.6566,0.6566,530.0,520.0,460.0,20.0,20.0,20.0,7.0,1050.0,1050.0,0.0453,0.0091,0.0,0.0,0.0199,0.0123,0.0286,0.0,0.064,0.1237,0.0187,0.0255,0.0151,0.0,0.0187,0.0652,0.0,0.0434,0.0016,0.0,0.0,0.0251,0.0024,0.0,0.0139,0.0,0.0342,0.0597,0.0215,0.0402,0.0,0.0,0.0,0.0,0.0342,0.0939,0.1758,0.008,11139.0,0.0,0.2601,0.0249,0.6122,0.0115,0.0238,0.0012,0.0191,0.037000000000000005,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7867.0,0.0,0.0,0.0,17885.0,0.0,6686.0,21770.0,0.0,4639.0,12051.0,8707.0,0.742,0.4671,0.4627,0.3319,0.2047,0.338155958803,0.350628072092,0.1856842105,0.1212631579,0.0648421053,0.0509473684,11000,18370,6500,11022,10500,10742,9399,13860,11500,7700,11000,10572,10817,11460,8804,4075,4729,4920,2492,1392,5715,3089,7115,1689,5255,3549,7053,1751,190.649522899439,8200,36728,23359.5,4468,2250,0.4610526316,0.8444912281,23.138947368,0.0,0.28999999165534,0.5765614035,0.1059649123,0.6989473684,0.0042105263,0.4362586997,34045.034807,23951,20050.937995,0.0,0.0,69.3399963378906,2.52999997138977,1.05999994277954,48.8800010681152,11.7700004577636,7.73999977111816,85.1100006103515,43867.23,17.7999992370605,4.8600001335144,0.0,40300,34600,41600,38200,34500,47800,29700,24800,29500,29900,25500,34600,33400,34800,29700,37100,1,1.0,0.0,188030.0,2657.0,13379,14432,8625.0,9582.0,34720,96700.0,64.0,910.0,1160.0,18.0,23.0,9,19,4,1
346,353,2,21.0,0.0,0.0,0.0,0.7418,0.7418,585.0,590.0,560.0,25.0,24.0,24.0,8.0,1182.0,1182.0,0.0,0.0064,0.0,0.0,0.0334,0.0,0.0357,0.0,0.0278,0.0,0.0,0.0008,0.0,0.0,0.0222,0.0199,0.0,0.0667,0.0135,0.0,0.0087,0.0453,0.0008,0.0,0.0183,0.0,0.0524,0.023,0.0318,0.0421,0.0,0.0,0.0,0.0,0.0445,0.355,0.135,0.0167,5307.0,0.0,0.5012,0.08800000000000001,0.1752,0.1116,0.0019,0.0002,0.0234,0.0311,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29004.0,0.0,0.0,49008.0,0.0,38740.0,38740.0,0.0,24971.0,13492.0,12371.0,0.3284,0.7018,0.6886,0.6022,0.1096,0.079216354344,0.654811715481,0.1481320591,0.1350999131,0.1324934839,0.2684622068,19500,25000,8250,20143,21266,19000,19000,25000,21418,18750,20500,18500,20000,19500,2723,1852,871,774,764,1185,2203,520,1342,1381,1990,733,2004,719,259.457706722154,2646,33000,27000,10750,5500,0.8979148566,0.5073848827,21.727628149,0.0,0.23999999463558,0.7211120765,0.0421372719,0.8271068636,0.0043440487,0.354206501,77136.406603,51854,30115.512563,0.0,0.0,66.6900024414062,17.8500003814697,6.73000001907348,12.9200000762939,16.5699996948242,11.4799995422363,74.5999984741211,80864.95,7.46999979019165,3.31999993324279,0.0,63000,58500,59400,72900,60800,68900,49400,43500,44700,63300,51300,44500,50000,56200,52300,51800,1,2.0,0.0,188429.0,2666.0,5768,7978,28322.0,20425.0,56358,96400.0,73.0,1060.0,1240.0,22.0,27.0,5,10,2,1
347,580,2,33.0,0.0,0.0,0.0,0.6269,0.6269,535.0,550.0,480.0,24.0,22.0,23.0,0.0,1102.0,1102.0,0.0,0.0278,0.0,0.0,0.0203,0.0,0.0,0.0,0.0608,0.2228,0.0,0.0076,0.0,0.0,0.0101,0.0076,0.0,0.0405,0.0076,0.0,0.0101,0.0,0.0025,0.0,0.0278,0.0,0.1241,0.0456,0.0,0.0076,0.0,0.0,0.0,0.0,0.1873,0.0329,0.1468,0.0101,1591.0,0.0,0.6229,0.1138,0.0943,0.0151,0.0038,0.0,0.0283,0.0251,0.0968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19289.0,0.0,0.0,43294.0,0.0,29188.0,29188.0,0.0,8778.0,11299.0,6490.0,0.7931,0.597,0.5644,0.7411,0.0381,0.216049382716,0.595660749507,0.1297968397,0.1726862302,0.1862302483,0.2088036117,19500,26000,5500,19125,19500,19500,19500,20074,19500,19358,20000,19000,18750,19500,1240,748,492,346,403,491,1167,73,695,545,576,664,775,465,269.83601499104,1022,33250,29000,7250,3625,0.967268623,0.5474040632,19.844243792,0.0,0.03999999910593,0.4638826185,0,0.9424379233,0,0.245049505,69323.592551,54905.5,15054.078431,0.0,0.0,88.7799987792968,5.67999982833862,2.01999998092651,4.13999986648559,15.2700004577636,11.329999923706,92.5100021362304,63665.1,7.40999984741211,3.69000005722045,0.0,47300,41400,47300,47300,38500,55400,34900,32000,34500,39400,30300,38700,36900,42400,38200,45500,1,2.0,0.0,188641.0,2668.0,2017,2354,22286.0,20676.0,43686,92000.0,63.0,990.0,1210.0,21.0,26.0,8,17,4,1
348,230,2,31.0,0.0,0.0,0.0,0.6456,0.6488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.0723,0.0,0.0,0.0,0.0,0.1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988,0.0,0.0,0.0,0.0,0.2871,0.0,0.0,0.0,1795.0,0.0,0.5688,0.0652,0.0986,0.0401,0.0017,0.0,0.0468,0.1148,0.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25885.0,0.0,0.0,70555.0,0.0,54680.0,54680.0,0.0,21844.0,34982.0,11235.0,0.5818,0.7519,0.7463,0.4943,0.015,0.119680851064,0,0.1095461659,0.1408450704,0.1502347418,0.3082942097,20500,26000,8750,19750,20500,20550,0,0,21500,19500,19500,21000,19625,21500,736,491,245,171,207,358,719,17,324,412,432,304,290,446,269.83601499104,724,28500,27000,10250,5500,0.9061032864,0.4491392801,19.82629108,0.0,0.01999999955296,0.6197183099,0,0.951486698,0,0.1217105263,83934.442879,62890,6017.5483871,0.0,0.0,80.4199981689453,7.32000017166137,5.48999977111816,9.17000007629394,22.5900001525878,17.3099994659423,83.6699981689453,78301.83,6.59999990463257,3.09999990463256,0.0,43700,39700,0,0,40800,48400,31000,28800,0,0,30700,31300,29700,39000,34600,35100,1,2.0,0.0,189088.0,2671.0,2101,2293,26766.0,39096.0,70562,90600.0,58.0,0.0,0.0,0.0,0.0,3,6,1,0
349,50,2,11.0,0.0,0.0,1.0,0.1392,0.1392,705.0,710.0,695.0,32.0,34.0,30.0,0.0,1422.0,1422.0,0.0,0.023,0.0123,0.0722,0.0,0.0,0.0292,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0937,0.0,0.0,0.129,0.0399,0.0,0.0123,0.0,0.0154,0.0,0.0215,0.0,0.1045,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0845,0.0,0.0,0.0538,2557.0,0.0,0.5154,0.0575,0.1173,0.1463,0.0023,0.0008,0.0598,0.0974,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29184.0,0.0,0.0,71071.0,0.0,55032.0,55032.0,0.0,34147.0,24519.0,13839.0,0.6751,0.9191,0.9233,0.3035,0.0028,0.064724919094,0,0.136,0.166,0.152,0.302,16250,17500,5750,17000,16250,16500,0,0,17000,16250,0,0,17000,16250,574,487,87,133,162,279,0,0,253,321,0,0,247,327,181.620394705508,555,25000,19055,10000,4500,0.84,0.456,19.256,0.0,0,0,0,0,0,0.1556503198,97285.966,66094,0,0.0,0.0,71.1500015258789,11.3100004196167,7.90000009536743,13.8199996948242,21.329999923706,16.5599994659423,77.3899993896484,75897.42,8.73999977111816,3.66000008583068,0.0,69700,57900,0,0,0,0,52800,47900,0,0,0,0,51200,63800,56000,65300,1,2.0,0.0,189097.0,2708.0,2544,2668,25007.0,44776.0,71282,109800.0,15.0,1310.0,1500.0,30.0,33.0,0,1,0,0
