,CIP01BACHL,CIP04BACHL,CIP05BACHL,CIP26BACHL,CIP52BACHL,CIP09BACHL,CIP10BACHL,CIP11BACHL,CIP46BACHL,CIP13BACHL,CIP15BACHL,CIP14BACHL,CIP23BACHL,CIP19BACHL,CIP16BACHL,CIP51BACHL,CIP54BACHL,CIP43BACHL,CIP22BACHL,CIP24BACHL,CIP25BACHL,CIP27BACHL,CIP47BACHL,CIP29BACHL,CIP30BACHL,CIP03BACHL,CIP31BACHL,CIP12BACHL,CIP38BACHL,CIP40BACHL,CIP48BACHL,CIP42BACHL,CIP44BACHL,CIP41BACHL,CIP45BACHL,CIP39BACHL,CIP49BACHL,CIP50BACHL,PCIP01,PCIP04,PCIP05,PCIP26,PCIP52,PCIP09,PCIP10,PCIP11,PCIP46,PCIP13,PCIP15,PCIP14,PCIP23,PCIP19,PCIP16,PCIP51,PCIP54,PCIP43,PCIP22,PCIP24,PCIP25,PCIP27,PCIP47,PCIP29,PCIP30,PCIP03,PCIP31,PCIP12,PCIP38,PCIP40,PCIP48,PCIP42,PCIP44,PCIP41,PCIP45,PCIP39,PCIP49,PCIP50,ADM_RATE,ADM_RATE_ALL,DEBT_MDN,C150_4,C150_4_POOLED,HI_INC_YR6_N,HI_INC_YR8_N,LO_INC_YR6_N,LO_INC_YR8_N,MD_INC_YR6_N,MD_INC_YR8_N,OVERALL_YR6_N,OVERALL_YR8_N,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,FEMALE_COMP_ORIG_YR6_RT,FEMALE_COMP_ORIG_YR8_RT,HI_INC_COMP_ORIG_YR4_RT,HI_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR8_RT,LO_INC_COMP_ORIG_YR4_RT,LO_INC_COMP_ORIG_YR6_RT,LO_INC_COMP_ORIG_YR8_RT,MALE_COMP_ORIG_YR6_RT,MALE_COMP_ORIG_YR8_RT,MD_INC_COMP_ORIG_YR4_RT,MD_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR8_RT,WDRAW_2YR_TRANS_YR4_RT,COMP_4YR_TRANS_YR4_RT,WDRAW_ORIG_YR2_RT,WDRAW_ORIG_YR4_RT,WDRAW_ORIG_YR8_RT,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,COUNT_NWNE_P10,COUNT_WNE_P10,AVGFACSAL,MENONLY,WOMENONLY,INEXPFTE,LOCALE,TUITFTE,PFTFAC,REGION,AGE_ENTRY,FAMINC,MD_FAMINC,MEDIAN_HH_INC,AGEGE24,DEPENDENT,FEMALE,MARRIED,PPTUG_EF,UGDS_ASIAN,UGDS_BLACK,UGDS_HISP,UGDS_MEN,UGDS_NRA,UGDS_WHITE,UGDS_WOMEN
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0353,0.1235,0.0431,0.0,0.0,0.0,0.1275,0.0,0.0,0.0863,0.0353,0.0078,0.0569,0.0431,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0059,0.0686,0.0,0.0,0.0196,0.0,0.0608,0.0686,0.0,0.0451,0.0,0.0,0.1667,0.4848,0.4848,17213.0,0.4917,0.4971,148.0,140.0,271.0,255.0,160.0,198.0,579.0,593.0,0.408194233687,0.38687392055299996,0.446880269815,0.409207161125,0.466501240695,0.502793296089,0.418918918919,0.542857142857,0.332103321033,0.321033210332,0.36862745098000005,0.340425531915,0.405263157895,0.42583732057400003,0.46875,0.479797979798,0.060698027314,0.057663125948,0.226171243942,0.220030349014,0.180438448567,24411.0,12760.0,25780.0,115.0,775.0,7710.0,0.0,0.0,12463.0,21.0,8343.0,0.6667,5.0,21.02364532,57173.946798000004,43813.0,59047.15,0.15999999642372,0.8561576355,0.6827586206999999,0.039408867,0.084,0.0107,0.1666,0.0542,0.3319,0.0275,0.6726,0.6681
38,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0493,0.2118,0.0571,0.0,0.0145,0.0,0.1103,0.0,0.0,0.0213,0.0193,0.0097,0.1209,0.0155,0.028999999999999998,0.0,0.0,0.0,0.0068,0.0,0.0,0.0174,0.0,0.0677,0.0155,0.0,0.0213,0.0,0.0251,0.0522,0.0,0.0696,0.0,0.0,0.0658,0.6434,0.6434,14250.0,0.4571,0.4517,321.0,281.0,653.0,580.0,469.0,457.0,1443.0,1318.0,0.38324684951800003,0.440748440748,0.398330804249,0.475566150179,0.425068119891,0.478964401294,0.479750778816,0.508896797153,0.322368421053,0.38897396630900005,0.31724137930999996,0.39238410596,0.364726027397,0.400462962963,0.486140724947,0.43326039387299997,0.103780578206,0.043736100815000005,0.214450422752,0.233506300964,0.20106221547800002,18712.0,10142.0,18452.0,240.0,1478.0,7898.0,0.0,0.0,7977.0,13.0,7591.0,1.0,5.0,21.425309598,52721.785217000004,39436.0,48189.09,0.18999999761581,0.8320433437,0.6013931889,0.0537925697,0.1266,0.0064,0.1441,0.0305,0.3982,0.0373,0.7340000000000001,0.6018
40,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1387,0.1581,0.0323,0.0,0.0097,0.0,0.0355,0.0,0.0,0.0129,0.0065,0.0129,0.1806,0.0032,0.0,0.0,0.1452,0.0,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0645,0.0355,0.0,0.0484,0.0581,0.0,0.0258,0.6589,0.6589,21500.0,0.4755,0.4736,137.0,146.0,209.0,182.0,189.0,219.0,535.0,547.0,0.187007874016,0.22242990654199998,0.17550274223,0.247524752475,0.174556213018,0.23076923076900002,0.270072992701,0.19178082191799997,0.188340807175,0.19138755980900002,0.126373626374,0.18965517241399998,0.177033492823,0.154761904762,0.222222222222,0.20547945205499998,0.076771653543,0.102362204724,0.24651162790699999,0.318897637795,0.177330895795,36361.0,19732.0,19732.0,89.0,516.0,4970.0,0.0,0.0,8484.0,12.0,14766.0,0.7386,5.0,21.73015873,50868.943834,36829.0,60906.45,0.12999999523162,0.8205128205,0.5860805861,0.042735042699999996,0.0765,0.0038,0.8279,0.051,0.42700000000000005,0.0676,0.0057,0.573
43,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0012,0.033,0.1758,0.0659,0.0,0.0159,0.0,0.0549,0.0,0.0049,0.0183,0.0598,0.0049,0.3297,0.022000000000000002,0.0012,0.022000000000000002,0.0073,0.0,0.0037,0.0,0.0,0.0049,0.0024,0.0147,0.0,0.011000000000000001,0.0012,0.0,0.0293,0.0183,0.0,0.0317,0.0061,0.0,0.0598,0.8208,0.8208,15500.0,0.7636,0.7609,200.0,219.0,111.0,100.0,133.0,146.0,444.0,465.0,0.6506550218339999,0.630630630631,0.608602150538,0.644599303136,0.653465346535,0.7272727272730001,0.66,0.625570776256,0.444444444444,0.594594594595,0.55,0.605095541401,0.524691358025,0.671875,0.616541353383,0.623287671233,0.034934497817000004,0.117903930131,0.061674008811,0.07423580786,0.06451612903199999,46474.0,31650.0,31650.0,90.0,709.0,8888.0,0.0,0.0,15332.0,21.0,19266.0,0.9848,5.0,21.151869159,108313.94042,87745.0,69602.13,0.12999999523162,0.8714953270999999,0.6588785047,0.0432242991,0.0204,0.0105,0.0638,0.0329,0.3329,0.0128,0.851,0.6671
44,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515,0.0,0.0,0.0,0.0,0.2121,0.0,0.0,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.0,0.0,,,7593.0,0.0222,0.0198,,,413.0,,,,443.0,36.0,,0.06546275395,,,,,,,,,,,,,,,0.103448275862,,0.428571428571,0.413793103448,0.305555555556,15822.0,7410.0,7410.0,,,2957.0,0.0,0.0,6327.0,32.0,14124.0,1.0,5.0,27.305084746,16153.155932,9948.0,,,0.4644067797,0.5220338983,0.0915254237,0.2533,0.0,0.9704,0.0099,0.4342,0.0,0.0197,0.5658
47,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07,0.1166,0.0352,0.0,0.0447,0.0,0.0985,0.0,0.0972,0.0117,0.0,0.0068,0.2761,0.0059,0.0203,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0619,0.0,0.023,0.0,0.0036,0.0149,0.0,0.0307,0.0167,0.0,0.0303,0.0,0.0,0.0267,0.7931,0.7931,16750.0,0.4417,0.4213,587.0,546.0,1389.0,1310.0,848.0,818.0,2824.0,2674.0,0.34797891036899997,0.382082152975,0.382946896036,0.39940652819,0.42534504391500005,0.455098934551,0.526405451448,0.532967032967,0.281136198106,0.32181425486,0.314503816794,0.35645302897299996,0.32037037037,0.374233128834,0.38089622641500004,0.392420537897,0.084358523726,0.046748681898,0.231211794319,0.247803163445,0.187733732236,19835.0,8396.0,16292.0,497.0,3095.0,7239.0,0.0,0.0,9758.0,12.0,9364.0,0.6146,5.0,21.947266880999997,52728.845016,36199.0,51919.71,0.31999999284744,0.7993569131999999,0.6229367631,0.0619506967,0.1413,0.0311,0.2298,0.0367,0.4098,0.0283,0.6058,0.5902
48,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0926,0.2741,0.0593,0.0,0.0,0.0,0.0704,0.0,0.0074,0.0296,0.0,0.0037,0.1148,0.0111,0.0,0.0,0.037000000000000005,0.0,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0148,0.0,0.1148,0.0,0.0,0.1074,0.0,0.0,0.037000000000000005,0.6577,0.6577,19500.0,0.5864,0.5539999999999999,128.0,125.0,144.0,100.0,105.0,93.0,377.0,318.0,,0.33687002652500003,0.418238993711,0.34732824427500003,0.437810945274,,0.4609375,0.48,,0.256944444444,0.36,0.313043478261,0.38461538461499994,,0.295238095238,0.39784946236599994,0.099616858238,0.16475095785399999,0.16149068323,0.448275862069,0.14465408805,51969.0,39464.0,39464.0,58.0,424.0,6672.0,0.0,0.0,7604.0,12.0,12357.0,0.6667,5.0,19.902140672999998,79894.033639,61189.0,59048.32,0.12999999523162,0.9480122324,0.6452599388,,0.0088,0.0112,0.1558,0.0319,0.3866,0.0471,0.6637,0.6134
49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1944,0.2778,0.0417,0.0,0.0,0.0,0.0417,0.0,0.0,0.0417,0.0,0.0,0.0,0.0833,0.0,0.0,0.1111,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528,0.0,0.0,0.0,0.0,0.0,0.0417,0.3859,0.3859,12250.0,0.2876,0.2844,39.0,39.0,207.0,314.0,99.0,124.0,345.0,477.0,0.265100671141,0.231884057971,0.262054507338,0.245810055866,0.311284046693,0.448275862069,,0.282051282051,0.215,0.24637681159400002,0.229299363057,0.21686746988000002,0.204545454545,0.33333333333299997,,0.338709677419,0.10067114094,0.053691275168000006,0.273333333333,0.285234899329,0.14255765199200002,21314.0,11092.0,11092.0,61.0,459.0,5094.0,0.0,0.0,3550.0,12.0,7563.0,0.6949,5.0,21.027729636,27754.87695,19890.0,46186.31,0.07000000029802,0.8648180243000001,0.4610051993,,0.0493,0.0,0.8462,0.0029,0.4601,0.0,0.0566,0.5399
50,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0938,0.2891,0.0781,0.0,0.0234,0.0,0.0156,0.0,0.0,0.0156,0.0,0.0,0.0,0.0156,0.1406,0.0,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0,0.1094,0.0625,0.0,0.0703,0.0,0.0,0.0547,,,27090.0,0.2353,0.3328,12.0,10.0,242.0,169.0,68.0,64.0,322.0,243.0,0.204946996466,0.139751552795,0.111111111111,0.14364640884000002,,0.46153846153800004,,,0.17808219178100002,0.11157024793400001,0.082840236686,0.13475177305,,0.254901960784,,,0.12544169611300002,0.033568904594,0.23113207547200001,0.10777385159000002,0.341563786008,22514.0,13571.0,13571.0,32.0,161.0,5861.0,0.0,0.0,4288.0,32.0,8315.0,0.5789,5.0,21.151639344,27002.32377,18810.0,44867.28,0.11999999731779,0.7991803279,0.48975409840000006,0.022540983599999998,0.0993,0.0025,0.851,0.0406,0.5058,0.043,0.0281,0.4942
52,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0318,0.1783,0.0343,0.0,0.0495,0.0,0.0735,0.0041,0.0,0.0124,0.0,0.0078,0.0797,0.006999999999999999,0.0978,0.0,0.0714,0.0,0.0083,0.0,0.0,0.0177,0.0017,0.0504,0.0,0.0,0.0041,0.0,0.1147,0.073,0.0,0.0644,0.0,0.0,0.0182,0.8767,0.8767,15500.0,0.4279,0.4076,559.0,533.0,3454.0,2850.0,1398.0,1421.0,5411.0,4804.0,0.27117768594999997,0.258177785991,0.25020815986699996,0.265143171806,0.254147104851,0.41398865784500005,0.47048300536700005,0.40900562851800004,0.214661984197,0.191082802548,0.20385964912300003,0.24395727937,0.242386575513,0.321126760563,0.339055793991,0.283603096411,0.073605371901,0.065857438017,0.298609055934,0.304493801653,0.273522064946,19180.0,8908.0,16708.0,952.0,5266.0,6639.0,0.0,0.0,6442.0,33.0,9399.0,0.5329999999999999,5.0,25.749796913,42757.394639,29641.0,49132.68,0.5799999833106899,0.553696182,0.6510154346,0.1696181966,0.3058,0.0075,0.3122,0.0374,0.3837,0.0456,0.5247,0.6163
53,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1111,0.0142,0.0,0.0567,0.2033,0.0142,0.0,0.0355,0.0,0.0307,0.0,0.2033,0.026000000000000002,0.0236,0.0,0.0709,0.0095,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0922,0.0189,0.0,0.052000000000000005,0.0,0.0,0.0,0.5182,0.5182,22053.0,0.4242,0.4766,128.0,152.0,365.0,336.0,264.0,252.0,757.0,740.0,0.47189349112400003,0.483487450462,0.402702702703,0.534117647059,0.444444444444,0.5547945205479999,0.6328125,0.506578947368,0.41744548286600003,0.40547945205499997,0.360119047619,0.418674698795,0.347003154574,0.497607655502,0.518939393939,0.39682539682499995,0.085798816568,0.047337278107,0.17731629392999998,0.128698224852,0.128378378378,39383.0,22170.0,22170.0,82.0,783.0,4810.0,0.0,0.0,12498.0,32.0,15883.0,1.0,5.0,19.723193916,50928.444106,35336.0,54155.29,0.01999999955296,0.944486692,0.6509505703,,0.0265,0.0071,0.8454,0.0087,0.3638,0.0,0.004,0.6362
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12917.0,,,,,26.0,23.0,,,39.0,45.0,0.181818181818,0.435897435897,0.422222222222,,,,,,,,,,,,,,,,0.339622641509,0.272727272727,,,,,,,6136.0,0.0,0.0,6508.0,13.0,14842.0,0.2,5.0,31.901408450999998,36311.690141,29000.0,59896.36,0.75999999046325,0.1971830986,0.2394366197,0.42253521130000005,0.6767,0.0451,0.188,0.0602,0.7932,0.0,0.6165,0.2068
56,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0014,0.0218,0.1306,0.0123,0.0,0.0223,0.0,0.0285,0.0627,0.0499,0.0157,0.0043,0.009000000000000001,0.2384,0.0109,0.0233,0.009000000000000001,0.1201,0.0,0.0066,0.0237,0.0,0.0271,0.0076,0.01,0.0081,0.0043,0.0095,0.0119,0.0323,0.018000000000000002,0.0076,0.0313,0.0,0.0252,0.0166,0.8115,0.8115,11000.0,0.2965,0.2684,587.0,503.0,1575.0,1051.0,923.0,726.0,3085.0,2280.0,0.18645908761799998,0.216855753647,0.295175438596,0.23035230352299998,0.33165104542199997,0.21414913957899998,0.269165247019,0.363817097416,0.16329588015000002,0.189841269841,0.238820171265,0.19677419354800002,0.238521836506,0.204646017699,0.229685807151,0.329201101928,0.036929761043,0.045257060100999995,0.45927691696500006,0.486965966691,0.311842105263,19942.0,8580.0,24762.0,555.0,2779.0,9128.0,0.0,0.0,11828.0,11.0,7253.0,0.484,8.0,25.107503075,46723.651169,33525.0,72116.59,0.43999999761580993,0.5035670357,0.5987699877,0.19753997539999998,0.4424,0.08199999999999999,0.0342,0.0926,0.419,0.0219,0.5375,0.581
58,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0017,0.0346,0.0951,0.013000000000000001,0.0,0.0138,0.0268,0.0311,0.0449,0.0977,0.013000000000000001,0.0061,0.0156,0.1685,0.0035,0.0804,0.0026,0.0743,0.0,0.0035,0.0424,0.0,0.0475,0.0251,0.0,0.0156,0.0017,0.0259,0.0138,0.0233,0.0337,0.0009,0.0216,0.0,0.0017,0.0207,0.7611,0.7611,11000.0,0.3154,0.3082,239.0,244.0,681.0,489.0,426.0,351.0,1346.0,1084.0,0.225884244373,0.23328380386300002,0.278597785978,0.239210850801,0.276629570747,0.287878787879,0.313807531381,0.34836065573799996,0.190082644628,0.186490455213,0.247443762781,0.224299065421,0.281318681319,0.24,0.26291079812199997,0.27350427350400003,0.040192926045,0.058681672026000005,0.399293286219,0.430868167203,0.290590405904,18510.0,6657.0,20218.0,271.0,1235.0,9584.0,0.0,0.0,17922.0,23.0,8210.0,0.6066,8.0,25.450308815,48958.06457,35967.0,65084.81,0.36000001430510997,0.4693992139,0.5940482875,0.25042111170000003,0.4189,0.0195,0.0326,0.0782,0.435,0.0114,0.5321,0.565
60,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.1667,0.0714,0.1905,0.0,0.0,0.0,0.0,0.2381,0.0,0.0,0.0,0.0,0.0,0.0,0.8425,0.8425,15875.0,0.5556,0.5455,29.0,33.0,50.0,43.0,51.0,44.0,130.0,120.0,0.46835443038,0.430769230769,0.5,0.367816091954,0.47619047618999993,,0.551724137931,0.575757575758,0.4,0.38,0.37209302325599997,0.5581395348839999,0.555555555556,,0.41176470588200004,0.568181818182,,,0.227272727273,0.291139240506,0.141666666667,34990.0,20760.0,20760.0,,,5467.0,0.0,0.0,13107.0,11.0,13127.0,0.5692,8.0,25.582191781,59045.794521,38810.0,70542.98,0.43000000715255,0.5410958904,0.6301369863,0.1575342466,0.2898,0.0141,0.0177,0.0636,0.3286,0.0,0.4558,0.6714
72,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0156,0.005,0.0747,0.2901,0.0309,0.0,0.049,0.0,0.0414,0.0032,0.1151,0.0165,0.016,0.0088,0.0121,0.0073,0.0,0.0085,0.0,0.0,0.0136,0.0,0.0,0.0633,0.0115,0.0009,0.0,0.0059,0.0122,0.0,0.0446,0.0,0.0,0.0915,0.0,0.0,0.0624,0.8478,0.8131,14271.0,0.6904,0.66,3526.0,3226.0,5584.0,4828.0,4368.0,3976.0,13478.0,12030.0,0.544807771241,0.596008309838,0.567331670823,0.610873464882,0.579391891892,0.5853594771239999,0.64577424844,0.633911965282,0.5217938631,0.573244985673,0.5244407622199999,0.578719306692,0.553098948895,0.542812077512,0.584935897436,0.565392354125,0.07196606923,0.043234368587,0.176646057056,0.178546996853,0.130174563591,25621.0,10822.0,28336.0,1679.0,12854.0,11451.0,0.0,0.0,14979.0,12.0,20364.0,0.7766,6.0,24.747831100000003,56365.77632899999,35851.5,69074.33,0.25,0.5695695146,0.5568306611,0.15077970570000002,0.0782,0.08,0.0372,0.215,0.5589999999999999,0.1059,0.5008,0.441
74,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0179,0.0207,0.0082,0.1007,0.1578,0.051,0.0,0.0435,0.0,0.038,0.0042,0.0792,0.0164,0.0157,0.0189,0.0819,0.0076,0.0232,0.0079,0.0,0.0,0.0129,0.0,0.0,0.0732,0.0133,0.0053,0.0,0.0092,0.0222,0.0,0.065,0.0071,0.0012,0.0683,0.0,0.0,0.0298,0.8442,0.8442,14000.0,0.6448,0.6399,1691.0,1639.0,2364.0,1924.0,1837.0,1572.0,5892.0,5135.0,0.522636484687,0.5337746096399999,0.5016553067189999,0.55324592261,0.516845878136,0.563090605892,0.5854523950330001,0.580231848688,0.500411522634,0.500423011844,0.446465696466,0.511754068716,0.483582089552,0.512085441259,0.52912357104,0.48727735368999997,0.107356857523,0.057090545938999995,0.127267138026,0.13065912117200001,0.094449853944,26712.0,12467.0,36366.0,774.0,6172.0,11147.0,0.0,0.0,13573.0,11.0,15599.0,0.7625,6.0,21.308737695,69476.75816699999,43043.0,64708.31,0.17000000178813,0.8375294015000001,0.5628539071,0.0440804948,0.1354,0.0526,0.0394,0.2689,0.4736,0.0653,0.5009,0.5264
75,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,32875.0,0.8333,0.7333,22.0,20.0,94.0,91.0,35.0,34.0,151.0,145.0,0.215189873418,0.258278145695,0.372413793103,0.304347826087,0.434210526316,,0.5,,,0.18085106383000002,0.340659340659,0.21951219512200001,0.304347826087,,0.314285714286,,,,0.295081967213,0.341772151899,0.255172413793,35552.0,23069.0,23069.0,85.0,314.0,5226.0,0.0,0.0,5088.0,11.0,20889.0,1.0,6.0,23.594059406,39050.148515,28146.0,56683.5,0.47999998927116,0.6831683168000001,0.5445544554,0.099009901,0.0565,0.0242,0.0323,0.4839,0.5242,0.0,0.3306,0.4758
